sent_id	token_id	upos	head	deprel	lang
train-s783	4	NOUN	9	obl	en
train-s783	6	NOUN	9	nsubj	en
train-s783	7	NOUN	9	obj	en
train-s783	8	PART	9	advmod	hi
train-s783	9	VERB	0	root	hi
train-s784	3	PART	1	case	en
train-s784	4	ADJ	6	amod	en
train-s784	5	NOUN	6	compound	en
train-s784	6	NOUN	13	nsubj	en
train-s784	7	AUX	13	cop	en
train-s784	9	DET	10	det	hi
train-s784	10	NOUN	13	obj	hi
train-s784	11	PRON	13	nsubj	hi
train-s784	12	NOUN	13	compound	hi
train-s784	13	VERB	0	root	hi
train-s784	14	AUX	13	aux	hi
train-s784	15	ADJ	17	compound	hi
train-s784	16	PRON	17	nsubj	hi
train-s784	17	VERB	13	conj	hi
train-s785	1	NOUN	2	obj	en
train-s785	2	VERB	6	advcl	hi
train-s785	3	AUX	2	aux	hi
train-s785	4	NOUN	6	obj	en
train-s785	5	NOUN	6	compound	en
train-s785	6	VERB	7	xcomp	hi
train-s785	7	VERB	13	csubj	hi
train-s785	8	AUX	7	aux	hi
train-s785	9	AUX	7	aux	hi
train-s785	10	ADP	9	case	hi
train-s785	11	ADJ	12	amod	hi
train-s785	12	NOUN	13	xcomp	hi
train-s785	13	VERB	0	root	hi
train-s785	14	AUX	13	aux	hi
train-s786	1	NOUN	7	vocative	hi
train-s786	2	PRON	7	nsubj	hi
train-s786	3	NOUN	5	nmod	hi
train-s786	4	ADP	3	case	hi
train-s786	5	NOUN	7	obj	hi
train-s786	6	PART	5	advmod	hi
train-s786	7	VERB	0	root	hi
train-s786	8	AUX	7	aux	hi
train-s786	9	SCONJ	15	mark	hi
train-s786	10	PRON	15	nsubj	hi
train-s786	11	PART	10	advmod	hi
train-s786	13	NOUN	15	obl	en
train-s786	14	ADP	13	case	hi
train-s786	15	VERB	7	advcl	hi
train-s786	16	AUX	15	aux	hi
train-s786	17	VERB	15	advcl	en
train-s786	18	ADP	20	case	en
train-s786	19	DET	20	det	en
train-s786	20	NOUN	17	obl	en
train-s787	1	PRON	2	nsubj	en
train-s787	2	VERB	0	root	en
train-s787	3	PRON	5	nsubj	hi
train-s787	4	ADV	5	advmod	hi
train-s787	5	ADJ	2	ccomp	en
train-s787	6	CCONJ	7	cc	en
train-s787	7	ADJ	5	conj	en
train-s787	8	AUX	5	cop	hi
train-s787	9	ADV	5	advmod	en
train-s787	10	ADP	17	case	en
train-s787	11	ADP	10	compound	en
train-s787	15	NOUN	16	nmod	en
train-s787	16	ADJ	17	amod	en
train-s787	17	NOUN	5	nmod	en
train-s787	18	ADP	17	case	hi
train-s788	2	NUM	3	nummod	en
train-s788	3	NOUN	5	nsubj	en
train-s788	4	AUX	5	cop	en
train-s788	5	ADJ	0	root	en
train-s788	6	ADP	7	case	en
train-s788	7	NOUN	5	nmod	hi
train-s788	8	CCONJ	10	cc	en
train-s788	9	ADJ	10	amod	en
train-s788	12	NOUN	14	nsubj	hi
train-s788	13	PART	12	advmod	hi
train-s788	14	VERB	5	acl	hi
train-s788	15	PART	14	advmod	hi
train-s788	16	AUX	14	aux	hi
train-s788	19	NOUN	5	discourse	en
train-s789	1	ADV	2	advmod	hi
train-s789	2	ADJ	3	amod	en
train-s789	3	NOUN	0	root	en
train-s789	4	AUX	3	cop	hi
train-s789	5	NOUN	3	vocative	hi
train-s790	1	PRON	2	obj	hi
train-s790	2	VERB	0	root	hi
train-s790	3	PART	2	advmod	hi
train-s790	4	ADJ	2	acl	en
train-s790	5	ADJ	4	fixed	en
train-s790	6	PRON	5	nmod	hi
train-s791	2	NOUN	6	nsubj	hi
train-s791	3	NOUN	2	nmod	hi
train-s791	4	ADP	3	case	hi
train-s791	5	ADJ	6	compound	hi
train-s791	6	VERB	0	root	hi
train-s791	7	AUX	6	aux	hi
train-s791	10	ADP	9	case	hi
train-s791	11	ADJ	12	amod	en
train-s791	12	NOUN	15	nsubj	en
train-s791	13	SCONJ	15	mark	hi
train-s791	14	ADJ	15	compound	hi
train-s791	15	VERB	6	advcl	hi
train-s791	16	AUX	15	aux	hi
train-s792	3	VERB	0	root	en
train-s792	4	ADP	7	case	en
train-s792	5	ADJ	7	amod	hi
train-s792	6	ADJ	7	amod	hi
train-s792	7	NOUN	3	obl	en
train-s792	9	CCONJ	12	cc	en
train-s792	10	PRON	12	nsubj	en
train-s792	11	AUX	12	aux	en
train-s792	12	VERB	3	conj	en
train-s792	13	ADP	15	case	en
train-s792	14	DET	15	det	en
train-s792	15	NOUN	12	obj	hi
train-s793	1	ADJ	2	amod	hi
train-s793	3	ADP	2	case	hi
train-s793	4	NOUN	5	obj	en
train-s793	5	NOUN	0	root	en
train-s793	6	NOUN	7	nsubj	en
train-s793	8	ADP	7	case	hi
train-s793	9	AUX	7	cop	hi
train-s794	1	PRON	4	advmod	en
train-s794	2	AUX	4	cop	en
train-s794	3	DET	4	det	en
train-s794	4	NOUN	0	root	en
train-s794	5	SCONJ	6	mark	en
train-s794	6	VERB	4	acl	en
train-s794	7	ADP	8	case	en
train-s794	8	NOUN	6	obl	en
train-s794	9	ADP	11	case	en
train-s794	10	DET	11	det	en
train-s794	12	ADV	16	mark	hi
train-s794	13	PRON	16	nsubj	hi
train-s794	14	ADV	16	advmod	en
train-s794	15	PART	14	advmod	hi
train-s794	16	VERB	4	acl	hi
train-s794	17	AUX	16	aux	hi
train-s794	18	AUX	16	aux	hi
train-s795	2	PRON	3	nsubj	en
train-s795	3	VERB	0	root	en
train-s795	4	PRON	5	nmod	en
train-s795	5	NOUN	3	obj	en
train-s795	6	ADV	10	advmod	hi
train-s795	7	PRON	10	nmod	hi
train-s795	8	NOUN	10	compound	hi
train-s795	9	PART	10	advmod	hi
train-s795	10	VERB	3	advcl	hi
train-s796	1	AUX	3	aux	en
train-s796	2	PRON	3	nsubj	en
train-s796	3	VERB	0	root	en
train-s796	4	DET	5	det	en
train-s796	5	NOUN	3	obj	en
train-s796	7	ADV	12	advmod	hi
train-s796	8	PART	7	advmod	hi
train-s796	9	DET	11	det	hi
train-s796	10	PART	9	advmod	hi
train-s796	11	NOUN	12	nsubj	hi
train-s796	12	VERB	3	advcl	hi
train-s796	13	AUX	12	aux	hi
train-s796	14	AUX	12	aux	hi
train-s797	1	NOUN	3	obl	hi
train-s797	2	ADP	1	case	hi
train-s797	3	VERB	5	advcl	hi
train-s797	4	AUX	3	aux	hi
train-s797	5	ADV	11	obl	hi
train-s797	6	ADP	5	case	hi
train-s797	7	VERB	11	csubj	en
train-s797	8	PRON	10	nsubj	en
train-s797	9	AUX	10	cop	en
train-s797	10	NOUN	7	ccomp	en
train-s797	11	VERB	0	root	hi
train-s797	12	AUX	11	aux	hi
train-s797	13	AUX	11	aux	hi
train-s797	14	AUX	11	aux	hi
train-s797	15	AUX	11	aux	hi
train-s798	1	PRON	5	obl	hi
train-s798	2	ADP	1	case	hi
train-s798	3	ADP	1	case	hi
train-s798	4	NOUN	5	obj	en
train-s798	5	VERB	0	root	hi
train-s798	6	NOUN	4	nmod	en
train-s798	7	CCONJ	10	cc	hi
train-s798	8	NOUN	10	advmod	en
train-s798	9	ADP	8	case	hi
train-s798	10	ADJ	6	conj	en
train-s799	1	ADV	4	advmod	hi
train-s799	2	PART	1	advmod	hi
train-s799	3	ADJ	4	amod	en
train-s799	4	NOUN	0	root	en
train-s799	5	AUX	4	cop	hi
train-s799	6	AUX	4	aux	hi
train-s799	7	AUX	4	aux	hi
train-s800	1	ADJ	2	compound	hi
train-s800	2	VERB	6	advcl	hi
train-s800	3	AUX	2	aux	hi
train-s800	4	PRON	6	nsubj	en
train-s800	5	AUX	6	aux	en
train-s800	6	VERB	0	root	en
train-s800	7	DET	8	det	en
train-s800	8	NOUN	6	nmod	en
train-s801	1	ADV	4	mark	en
train-s801	2	PRON	4	nsubj	en
train-s801	3	ADV	4	advmod	en
train-s801	4	VERB	16	advcl	en
train-s801	5	ADV	7	advmod	en
train-s801	6	PART	7	mark	en
train-s801	7	VERB	4	xcomp	en
train-s801	8	DET	10	det	en
train-s801	9	ADJ	10	amod	en
train-s801	10	NOUN	7	obj	en
train-s801	12	ADV	13	advmod	hi
train-s801	13	ADJ	16	xcomp	hi
train-s801	14	PART	13	advmod	hi
train-s801	15	NOUN	16	compound	en
train-s801	16	VERB	0	root	hi
train-s801	17	AUX	16	aux	hi
train-s802	1	VERB	0	root	hi
train-s802	2	AUX	1	aux	hi
train-s802	3	AUX	1	aux	hi
train-s802	4	ADV	1	advmod	hi
train-s802	6	ADJ	4	acl:relcl	en
train-s802	7	AUX	6	cop	hi
train-s802	8	ADV	6	advmod	hi
train-s803	1	DET	2	det	en
train-s803	2	NOUN	7	nsubj	en
train-s803	3	AUX	7	cop	en
train-s803	4	ADJ	5	amod	en
train-s803	5	NOUN	7	nmod	en
train-s803	6	ADP	5	case	hi
train-s803	7	NOUN	0	root	hi
train-s804	1	NOUN	3	nmod	en
train-s804	2	ADP	1	case	hi
train-s804	3	NOUN	8	obl	en
train-s804	4	ADP	3	case	hi
train-s804	5	PRON	8	nsubj	hi
train-s804	6	DET	7	det	hi
train-s804	7	ADJ	8	xcomp	en
train-s804	8	VERB	0	root	hi
train-s804	9	AUX	8	aux	hi
train-s804	10	AUX	8	aux	hi
train-s805	2	NOUN	3	compound	en
train-s805	3	NOUN	7	obj	en
train-s805	4	ADP	3	case	hi
train-s805	5	PART	3	advmod	hi
train-s805	6	NOUN	7	compound	en
train-s805	7	VERB	0	root	hi
train-s805	8	AUX	7	aux	hi
train-s806	1	ADV	2	advmod	en
train-s806	2	DET	3	det	en
train-s806	3	NOUN	0	root	en
train-s806	4	CCONJ	5	cc	hi
train-s806	5	NOUN	3	conj	hi
train-s806	6	ADP	7	case	en
train-s806	8	NOUN	3	nmod	en
train-s807	1	ADV	4	advmod	en
train-s807	4	VERB	0	root	en
train-s807	8	CCONJ	17	cc	en
train-s807	9	ADV	17	advmod	hi
train-s807	10	PRON	17	nsubj	hi
train-s807	11	ADJ	12	amod	hi
train-s807	12	NOUN	17	obj	hi
train-s807	13	NOUN	15	obj	hi
train-s807	14	NOUN	15	compound	en
train-s807	15	VERB	17	advcl	hi
train-s807	16	PART	15	advmod	hi
train-s807	17	VERB	4	conj	hi
train-s808	1	ADJ	2	amod	en
train-s808	2	NOUN	6	nsubj	en
train-s808	3	PART	2	advmod	hi
train-s808	4	ADV	5	advmod	hi
train-s808	5	ADJ	6	amod	hi
train-s808	6	NOUN	0	root	hi
train-s808	7	AUX	6	cop	hi
train-s808	8	NOUN	6	vocative	hi
train-s809	1	NUM	2	nummod	hi
train-s809	2	NOUN	3	nmod	en
train-s809	4	ADP	3	case	hi
train-s809	5	PRON	8	nsubj	en
train-s809	6	AUX	8	aux	en
train-s809	7	ADV	8	advmod	en
train-s809	8	VERB	0	root	en
train-s809	9	ADP	11	case	en
train-s809	10	NUM	11	nummod	en
train-s809	11	NOUN	8	obl	en
train-s809	12	ADV	8	advmod	en
train-s810	1	PRON	5	expl	en
train-s810	2	AUX	5	cop	en
train-s810	3	PART	5	advmod	en
train-s810	4	ADJ	5	amod	en
train-s810	5	NOUN	0	root	en
train-s810	6	ADP	9	case	en
train-s810	7	NOUN	9	nmod	hi
train-s810	8	ADP	7	case	hi
train-s810	9	NOUN	5	nmod	hi
train-s811	1	PRON	2	nmod	hi
train-s811	3	ADP	2	case	hi
train-s811	4	PRON	8	nsubj	hi
train-s811	5	ADP	4	case	hi
train-s811	6	NOUN	8	compound	hi
train-s811	7	PART	8	advmod	hi
train-s811	8	VERB	0	root	hi
train-s811	9	DET	10	det	en
train-s811	10	NOUN	8	nmod	en
train-s812	2	VERB	0	root	en
train-s812	3	ADV	2	advmod	en
train-s812	4	SCONJ	10	mark	en
train-s812	6	ADV	10	advmod	hi
train-s812	7	NOUN	8	obj	en
train-s812	8	VERB	10	advcl	hi
train-s812	9	AUX	8	aux	hi
train-s812	10	VERB	2	advcl	hi
train-s812	12	CCONJ	18	cc	en
train-s812	14	CCONJ	18	cc	hi
train-s812	15	NOUN	16	obj	en
train-s812	16	VERB	18	advcl	hi
train-s812	17	PART	16	advmod	hi
train-s812	18	VERB	10	conj	hi
train-s813	2	NOUN	3	compound	hi
train-s813	3	NOUN	8	nmod	hi
train-s813	4	NOUN	8	obl	en
train-s813	5	ADP	4	case	hi
train-s813	6	NOUN	8	obj	en
train-s813	7	PRON	8	nsubj	hi
train-s813	8	VERB	11	csubj	hi
train-s813	9	AUX	8	aux	hi
train-s813	11	VERB	0	root	en
train-s813	12	PART	16	mark	en
train-s813	13	AUX	16	cop	en
train-s813	14	DET	16	det	en
train-s813	15	ADJ	16	amod	en
train-s813	16	NOUN	11	obj	en
train-s813	17	ADP	19	case	en
train-s813	18	DET	19	det	en
train-s813	19	NOUN	16	nmod	en
train-s814	1	NUM	3	nummod	en
train-s814	2	DET	3	det	en
train-s814	3	NOUN	0	root	en
train-s814	4	ADP	6	case	en
train-s814	5	ADP	6	case	en
train-s814	6	NOUN	3	nmod	en
train-s814	8	CCONJ	13	cc	hi
train-s814	9	NOUN	13	nsubj	hi
train-s814	10	ADP	9	case	hi
train-s814	11	ADP	9	case	hi
train-s814	12	NOUN	13	nmod	hi
train-s814	13	VERB	3	conj	hi
train-s814	14	AUX	13	aux	hi
train-s814	15	AUX	13	aux	hi
train-s815	1	ADV	3	advmod	en
train-s815	2	PRON	3	nsubj	en
train-s815	3	VERB	0	root	en
train-s815	4	PART	5	mark	en
train-s815	5	VERB	3	xcomp	en
train-s815	6	ADP	7	case	en
train-s815	7	PRON	8	nmod	en
train-s815	8	ADV	3	advmod	en
train-s815	9	ADP	11	case	en
train-s815	10	DET	11	det	en
train-s815	11	NOUN	8	nmod	en
train-s815	13	NOUN	16	obl	hi
train-s815	14	ADP	13	case	hi
train-s815	15	NOUN	16	compound	en
train-s815	16	VERB	20	acl	hi
train-s815	17	ADV	16	advmod	en
train-s815	18	PART	16	case	hi
train-s815	20	VERB	3	advcl	en
train-s816	2	NOUN	3	nsubj	en
train-s816	3	VERB	0	root	en
train-s816	4	ADV	3	advmod	en
train-s816	5	ADP	8	case	en
train-s816	6	ADV	8	advmod	en
train-s816	7	NUM	8	nummod	en
train-s816	8	NOUN	3	obl	en
train-s816	9	ADP	11	case	en
train-s816	10	PRON	11	nmod	en
train-s816	11	NOUN	3	obl	en
train-s816	13	PRON	14	nmod	hi
train-s816	14	VERB	8	acl	hi
train-s816	15	AUX	14	aux	hi
train-s816	16	NOUN	14	vocative	hi
train-s817	1	ADJ	2	amod	en
train-s817	2	NOUN	3	obj	en
train-s817	3	VERB	4	xcomp	hi
train-s817	4	VERB	0	root	hi
train-s817	5	AUX	4	aux	hi
train-s817	6	AUX	4	aux	hi
train-s818	1	ADV	6	advmod	hi
train-s818	2	ADJ	3	amod	en
train-s818	3	NOUN	6	obl	en
train-s818	4	ADP	3	case	hi
train-s818	5	PRON	6	nsubj	en
train-s818	6	VERB	0	root	en
train-s819	1	PROPN	3	discourse	hi
train-s819	3	VERB	0	root	en
train-s819	4	DET	7	det	en
train-s819	5	DET	7	det	en
train-s819	6	ADJ	7	amod	en
train-s819	7	NOUN	8	nmod	en
train-s819	8	NOUN	3	obj	en
train-s819	9	ADV	12	mark	hi
train-s819	10	PRON	12	nmod	hi
train-s819	11	ADP	10	case	hi
train-s819	12	PRON	3	advcl	hi
train-s819	13	PART	12	advmod	hi
train-s819	14	AUX	12	cop	hi
train-s820	1	AUX	2	cop	en
train-s820	2	ADJ	0	root	en
train-s820	3	ADV	10	advmod	en
train-s820	4	PRON	5	nmod	hi
train-s820	5	NOUN	10	nsubj	en
train-s820	6	DET	7	det	hi
train-s820	7	NOUN	10	nmod	en
train-s820	8	ADP	7	case	hi
train-s820	11	ADP	10	case	hi
train-s820	12	PART	10	advmod	hi
train-s820	13	AUX	10	cop	hi
train-s820	14	AUX	10	aux	hi
train-s821	2	AUX	4	aux	en
train-s821	3	PART	4	advmod	en
train-s821	4	VERB	0	root	en
train-s821	5	PART	6	mark	en
train-s821	6	VERB	4	xcomp	en
train-s821	7	NOUN	6	iobj	en
train-s821	9	NOUN	12	vocative	hi
train-s821	10	NOUN	12	obj	hi
train-s821	11	ADV	12	compound	hi
train-s821	12	VERB	6	xcomp	hi
train-s821	13	AUX	12	aux	hi
train-s821	15	ADP	16	case	en
train-s821	17	NOUN	12	nmod	hi
train-s822	1	NOUN	4	vocative	en
train-s822	2	PRON	4	advmod	hi
train-s822	3	PART	2	advmod	hi
train-s822	4	VERB	0	root	hi
train-s822	5	CCONJ	8	cc	en
train-s822	6	PRON	8	nsubj	en
train-s822	7	AUX	8	aux	en
train-s822	8	VERB	4	conj	en
train-s823	1	ADV	7	advmod	hi
train-s823	2	DET	3	det	hi
train-s823	3	NOUN	7	nsubj	en
train-s823	4	NOUN	7	compound	en
train-s823	5	PART	4	advmod	hi
train-s823	6	PART	7	advmod	hi
train-s823	7	VERB	0	root	hi
train-s823	8	CCONJ	15	cc	hi
train-s823	9	PRON	15	nsubj	hi
train-s823	10	ADJ	11	amod	en
train-s823	11	NOUN	13	nmod	en
train-s823	12	ADP	11	case	hi
train-s823	13	NOUN	15	obj	hi
train-s823	14	NOUN	15	compound	hi
train-s823	15	VERB	7	conj	hi
train-s823	16	AUX	15	aux	hi
train-s824	2	PROPN	4	nmod	en
train-s824	3	ADP	2	case	hi
train-s824	4	NOUN	5	compound	hi
train-s824	5	VERB	0	root	hi
train-s824	6	ADV	9	advmod	hi
train-s824	7	PROPN	9	nsubj	en
train-s824	8	AUX	9	cop	en
train-s824	9	PRON	5	nmod	en
train-s824	10	ADP	11	case	en
train-s825	1	PRON	3	expl	en
train-s825	2	AUX	3	cop	en
train-s825	3	ADJ	0	root	en
train-s825	4	SCONJ	8	mark	hi
train-s825	5	PRON	8	nsubj	hi
train-s825	7	PART	8	advmod	hi
train-s825	8	VERB	3	advcl	hi
train-s826	1	SCONJ	3	mark	en
train-s826	2	PRON	3	nsubj	en
train-s826	3	VERB	8	advcl	en
train-s826	4	PRON	3	obj	en
train-s826	5	NOUN	3	nmod	en
train-s826	7	PRON	8	nsubj	hi
train-s826	8	ADJ	0	root	hi
train-s826	9	PART	8	advmod	hi
train-s826	10	SCONJ	12	mark	en
train-s826	11	PRON	12	nsubj	en
train-s826	12	VERB	8	acl	en
train-s826	13	PRON	12	obj	en
train-s826	14	NOUN	12	nmod	en
train-s827	1	ADV	5	advmod	en
train-s827	2	AUX	5	aux	en
train-s827	3	PRON	4	nmod	en
train-s827	4	NOUN	5	nsubj	en
train-s827	5	VERB	0	root	en
train-s827	6	ADP	11	case	en
train-s827	7	NOUN	11	nmod	en
train-s827	8	PART	7	case	en
train-s827	9	NOUN	11	nmod	hi
train-s827	10	ADP	9	case	hi
train-s827	11	NOUN	5	obl	hi
train-s828	4	CCONJ	6	cc	en
train-s828	5	PRON	6	nmod	en
train-s828	6	NOUN	2	conj	en
train-s828	7	NOUN	11	nmod	en
train-s828	8	PRON	11	nsubj	hi
train-s828	9	DET	11	det	hi
train-s828	10	PART	9	advmod	hi
train-s828	11	NOUN	0	root	hi
train-s828	12	PART	11	advmod	hi
train-s828	13	NOUN	11	vocative	hi
train-s829	1	ADP	4	case	en
train-s829	2	NOUN	4	nmod	hi
train-s829	3	ADP	2	case	hi
train-s829	4	NOUN	6	nmod	hi
train-s829	5	ADP	6	case	en
train-s829	6	NOUN	8	nmod	en
train-s829	7	ADP	8	case	en
train-s829	8	NOUN	15	nmod	en
train-s829	9	ADP	10	case	en
train-s829	11	NOUN	12	compound	en
train-s829	12	NOUN	15	nsubj	en
train-s829	13	AUX	15	cop	en
train-s829	14	ADV	15	advmod	en
train-s829	15	NOUN	0	root	en
train-s829	16	ADP	17	case	en
train-s829	17	NOUN	15	nmod	en
train-s830	2	AUX	3	cop	en
train-s830	3	PRON	0	root	en
train-s830	4	ADV	3	advmod	en
train-s830	5	ADJ	6	amod	en
train-s830	6	NOUN	3	nsubj	en
train-s830	7	SCONJ	12	mark	en
train-s830	8	PRON	9	nmod	en
train-s830	9	NOUN	12	nsubj	en
train-s830	10	AUX	12	aux	en
train-s830	11	PART	12	advmod	en
train-s830	12	VERB	3	advcl	en
train-s830	13	PRON	12	obj	en
train-s830	14	CCONJ	15	cc	en
train-s830	15	VERB	12	conj	en
train-s830	17	ADJ	18	amod	hi
train-s830	18	NOUN	22	nmod	hi
train-s830	19	AUX	18	cop	hi
train-s830	20	NOUN	22	nmod	hi
train-s830	21	PART	20	advmod	hi
train-s830	22	VERB	15	xcomp	hi
train-s830	23	AUX	22	aux	hi
train-s831	1	ADV	5	advmod	en
train-s831	3	ADP	2	case	hi
train-s831	4	NOUN	5	nsubj	en
train-s831	5	ADJ	0	root	hi
train-s831	6	AUX	5	cop	hi
train-s832	1	VERB	0	root	en
train-s832	2	NOUN	1	obj	en
train-s832	3	ADP	6	case	en
train-s832	5	ADJ	6	amod	en
train-s832	6	NOUN	1	obl	en
train-s832	7	ADP	8	case	en
train-s832	9	CCONJ	13	cc	hi
train-s832	10	INTJ	13	discourse	hi
train-s832	11	ADV	13	advmod	hi
train-s832	12	DET	13	det	hi
train-s832	13	NOUN	1	conj	en
train-s832	14	PART	13	advmod	hi
train-s832	15	PART	13	advmod	hi
train-s833	2	PRON	3	nsubj	en
train-s833	3	VERB	18	csubj	en
train-s833	4	PRON	3	obj	en
train-s833	6	CCONJ	10	cc	en
train-s833	8	PRON	10	nsubj	hi
train-s833	9	PART	8	advmod	hi
train-s833	10	VERB	3	conj	hi
train-s833	12	AUX	18	cop	en
train-s833	13	DET	18	det	en
train-s833	14	ADV	15	advmod	en
train-s833	15	ADJ	18	amod	en
train-s833	16	CCONJ	17	cc	en
train-s833	17	ADJ	15	conj	en
train-s833	18	NOUN	0	root	en
train-s833	19	ADV	18	advmod	en
train-s834	1	NOUN	5	nsubj	en
train-s834	2	AUX	5	cop	en
train-s834	3	DET	5	det	en
train-s834	4	ADJ	5	amod	en
train-s834	5	NOUN	0	root	en
train-s834	6	CCONJ	14	cc	en
train-s834	7	ADV	14	advmod	en
train-s834	9	NOUN	11	nmod	hi
train-s834	10	ADP	9	case	hi
train-s834	11	NOUN	14	nsubj	hi
train-s834	13	ADV	14	advmod	en
train-s834	14	VERB	5	conj	en
train-s835	1	ADJ	3	amod	en
train-s835	2	NOUN	3	compound	en
train-s835	3	NOUN	6	obj	en
train-s835	4	NOUN	6	obl	en
train-s835	5	ADP	4	case	hi
train-s835	6	VERB	10	advcl	hi
train-s835	7	SCONJ	6	mark	hi
train-s835	8	SCONJ	6	mark	hi
train-s835	9	NOUN	10	nsubj	hi
train-s835	10	VERB	0	root	hi
train-s835	11	AUX	10	aux	hi
train-s835	12	AUX	10	aux	hi
train-s835	13	AUX	10	aux	hi
train-s836	1	PRON	2	nsubj	en
train-s836	2	VERB	0	root	en
train-s836	3	VERB	2	xcomp	en
train-s836	4	NOUN	3	obj	en
train-s836	5	CCONJ	6	cc	en
train-s836	6	NOUN	2	conj	hi
train-s836	7	ADV	9	nmod	hi
train-s836	8	ADP	7	case	hi
train-s836	9	PROPN	6	parataxis	hi
train-s837	1	DET	3	det	en
train-s837	2	ADJ	3	amod	hi
train-s837	3	NOUN	5	nsubj	hi
train-s837	4	AUX	5	aux	en
train-s837	5	VERB	0	root	en
train-s837	6	PRON	5	obj	en
train-s838	2	NOUN	5	obj	en
train-s838	3	NOUN	5	obl	hi
train-s838	4	ADP	3	case	hi
train-s838	5	VERB	8	advcl	hi
train-s838	6	AUX	5	aux	hi
train-s838	7	NOUN	8	obj	en
train-s838	8	VERB	10	amod	hi
train-s838	9	SCONJ	8	mark	hi
train-s838	10	NOUN	13	nsubj	en
train-s838	11	AUX	13	cop	en
train-s838	12	ADV	13	advmod	en
train-s838	13	ADJ	0	root	hi
train-s839	2	ADV	7	advmod	en
train-s839	3	DET	4	det	en
train-s839	4	NOUN	7	nsubj	en
train-s839	5	AUX	7	aux	en
train-s839	6	ADV	7	advmod	en
train-s839	7	VERB	0	root	en
train-s839	9	DET	10	det	hi
train-s839	10	NOUN	11	obj	hi
train-s839	11	VERB	7	xcomp	hi
train-s839	12	AUX	11	aux	hi
train-s839	14	PROPN	15	obj	hi
train-s839	15	VERB	11	conj	hi
train-s839	16	AUX	15	aux	hi
train-s839	17	NOUN	15	vocative	hi
train-s839	19	ADP	22	case	en
train-s839	20	DET	22	det	en
train-s839	21	NOUN	22	compound	en
train-s839	22	NOUN	7	obl	en
train-s840	3	CCONJ	4	cc	en
train-s840	7	NOUN	8	compound	en
train-s840	8	NOUN	11	obl	en
train-s840	9	ADP	8	case	hi
train-s840	10	NOUN	11	compound	en
train-s840	11	VERB	0	root	hi
train-s840	12	AUX	11	aux	hi
train-s840	13	AUX	11	aux	hi
train-s841	2	ADP	1	case	hi
train-s841	3	NOUN	0	root	hi
train-s841	4	ADP	5	case	en
train-s841	5	NOUN	3	nmod	en
train-s842	3	DET	4	det	hi
train-s842	4	NOUN	6	obj	hi
train-s842	5	PART	6	advmod	hi
train-s842	6	VERB	11	advcl	hi
train-s842	7	AUX	6	aux	hi
train-s842	8	SCONJ	11	mark	hi
train-s842	9	PRON	11	nsubj	en
train-s842	10	AUX	11	aux	en
train-s842	11	VERB	0	root	en
train-s842	12	PART	13	mark	en
train-s842	13	VERB	11	advcl	en
train-s842	14	PRON	13	obj	en
train-s842	15	ADP	16	case	en
train-s843	1	VERB	0	root	en
train-s843	2	DET	3	det	en
train-s843	3	NOUN	1	obj	en
train-s843	5	PRON	13	nsubj	hi
train-s843	6	ADP	5	case	hi
train-s843	7	DET	8	det	hi
train-s843	8	NOUN	13	nmod	hi
train-s843	9	DET	10	det	hi
train-s843	10	NOUN	13	obl	hi
train-s843	11	ADP	10	case	hi
train-s843	12	NOUN	13	obj	hi
train-s843	13	VERB	3	acl:relcl	hi
train-s843	14	AUX	13	aux	hi
train-s844	1	NOUN	4	nmod	hi
train-s844	2	ADP	1	case	hi
train-s844	4	NOUN	0	root	en
train-s844	5	AUX	4	cop	hi
train-s844	6	PRON	8	nsubj	hi
train-s844	7	NOUN	8	compound	en
train-s844	8	VERB	4	acl:relcl	hi
train-s844	9	AUX	8	aux	hi
train-s845	1	PRON	5	nsubj	hi
train-s845	3	VERB	5	ccomp	hi
train-s845	4	AUX	3	aux	hi
train-s845	5	VERB	14	advcl	hi
train-s845	6	SCONJ	14	mark	hi
train-s845	8	NOUN	9	compound	en
train-s845	9	NOUN	11	nmod	en
train-s845	10	ADP	9	case	hi
train-s845	11	NOUN	13	nmod	en
train-s845	12	ADP	11	case	hi
train-s845	13	NOUN	14	obj	hi
train-s845	14	VERB	0	root	hi
train-s846	2	NOUN	4	obl	hi
train-s846	3	ADP	2	case	hi
train-s846	4	VERB	8	advcl	hi
train-s846	5	SCONJ	4	mark	hi
train-s846	6	NOUN	8	compound	hi
train-s846	7	PART	8	advmod	hi
train-s846	8	VERB	11	xcomp	hi
train-s846	9	NOUN	11	vocative	en
train-s846	10	ADV	11	advmod	en
train-s846	11	VERB	0	root	en
train-s847	1	AUX	3	aux	en
train-s847	2	PART	3	advmod	en
train-s847	3	VERB	0	root	en
train-s847	4	PART	5	mark	en
train-s847	5	VERB	3	xcomp	en
train-s847	6	NOUN	5	nmod	en
train-s847	7	PART	8	advmod	en
train-s847	8	SCONJ	10	mark	en
train-s847	9	PRON	10	nsubj	en
train-s847	10	VERB	3	advcl	en
train-s847	13	ADP	12	case	hi
train-s847	14	NOUN	10	obj	hi
train-s848	1	ADJ	2	amod	en
train-s848	2	NOUN	5	obl	en
train-s848	3	ADP	2	case	hi
train-s848	4	NOUN	5	compound	en
train-s848	5	VERB	0	root	hi
train-s848	6	NOUN	8	nsubj	en
train-s848	7	AUX	8	cop	en
